ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"142/267 BULWARA ROAD, ULTIMO NSW 2007","725000","14 October 2015","0","STRATA","No","2021874","AK46466","23 April 2017"
"57/267 BULWARA ROAD, ULTIMO NSW 2007","835000","23 July 2015","0","STRATA","No","2021789","AJ811347","23 April 2017"
"61/267 BULWARA ROAD, ULTIMO NSW 2007","805000","15 July 2015","0","STRATA","No","2021793","AJ745011","23 April 2017"
"146/267 BULWARA ROAD, ULTIMO NSW 2007","815000","4 July 2015","0","STRATA","No","2021878","AJ779545","23 April 2017"
"24/267 BULWARA ROAD, ULTIMO NSW 2007","810000","30 May 2015","0","STRATA","No","2021756","AJ650691","23 April 2017"
"73/267 BULWARA ROAD, ULTIMO NSW 2007","7200","4 May 2015","0","STRATA","No","2021805","AJ466895","23 April 2017"
"86/267 BULWARA ROAD, ULTIMO NSW 2007","750000","2 April 2015","0","STRATA","No","2021818","AJ489810","23 April 2017"
"125/267 BULWARA ROAD, ULTIMO NSW 2007","732000","24 February 2015","0","STRATA","No","2021857","AJ416612","23 April 2017"
"129/267 BULWARA ROAD, ULTIMO NSW 2007","737000","25 October 2014","0","STRATA","No","2021861","AJ269846","23 April 2017"
"88/267 BULWARA ROAD, ULTIMO NSW 2007","755000","11 October 2014","0","STRATA","No","2021820","AJ66834","23 April 2017"
"29/267 BULWARA ROAD, ULTIMO NSW 2007","725000","3 September 2014","0","STRATA","No","2021761","AJ60596","23 April 2017"
"121/267 BULWARA ROAD, ULTIMO NSW 2007","588000","24 January 2014","0","STRATA","No","2021853","AI464652","23 April 2017"
"125/267 BULWARA ROAD, ULTIMO NSW 2007","660000","17 December 2013","0","STRATA","No","2021857","AI329671","23 April 2017"
"132/267 BULWARA ROAD, ULTIMO NSW 2007","623000","7 November 2013","0","STRATA","No","2021864","AI309101","23 April 2017"
"31/267 BULWARA ROAD, ULTIMO NSW 2007","639000","5 October 2013","0","STRATA","No","2021763","AI180074","23 April 2017"
"46/267 BULWARA ROAD, ULTIMO NSW 2007","630000","1 October 2013","0","STRATA","No","2021778","AI160234","23 April 2017"
"171/267 BULWARA ROAD, ULTIMO NSW 2007","554000","1 July 2013","0","STRATA","No","2021707","AH950527","23 April 2017"
"47/267 BULWARA ROAD, ULTIMO NSW 2007","576000","3 June 2013","0","STRATA","No","2021779","AH896544","23 April 2017"
"14/267 BULWARA ROAD, ULTIMO NSW 2007","600000","24 May 2013","0","STRATA","No","2021746","AH855607","23 April 2017"
"150/267 BULWARA ROAD, ULTIMO NSW 2007","568000","19 February 2013","0","STRATA","No","2021882","AH668045","23 April 2017"
"52/267 BULWARA ROAD, ULTIMO NSW 2007","581000","16 February 2013","0","STRATA","No","2021784","AH682670","23 April 2017"
"100/267 BULWARA ROAD, ULTIMO NSW 2007","583000","10 November 2012","0","STRATA","No","2021832","AH498043","23 April 2017"
"101/267 BULWARA ROAD, ULTIMO NSW 2007","560000","7 November 2012","0","STRATA","No","2021833","AH447198","23 April 2017"
"53/267 BULWARA ROAD, ULTIMO NSW 2007","560000","21 September 2012","0","STRATA","No","2021785","AH354032","23 April 2017"
"155/267 BULWARA ROAD, ULTIMO NSW 2007","495000","19 September 2012","0","STRATA","No","2021691","AH355399","23 April 2017"
"35/333 BULWARA ROAD, ULTIMO NSW 2007","898000","17 December 2016","0","STRATA","No","2021919","AM143474","23 April 2017"
"137/333 BULWARA ROAD, ULTIMO NSW 2007","817000","1 September 2016","0","STRATA","Yes (2)","2022020","AK852264","23 April 2017"
"160/333 BULWARA ROAD, ULTIMO NSW 2007","795000","28 August 2015","0","STRATA","Yes (2)","2022043","AJ901164","23 April 2017"
"29/333 BULWARA ROAD, ULTIMO NSW 2007","782000","24 August 2015","0","STRATA","No","2021913","AJ992312","23 April 2017"
"178/333 BULWARA ROAD, ULTIMO NSW 2007","880000","18 August 2015","0","STRATA","Yes (2)","2022061","AJ988213","23 April 2017"
"90/333 BULWARA ROAD, ULTIMO NSW 2007","700000","12 February 2015","0","STRATA","Yes (2)","2021973","AJ440470","23 April 2017"
"64/333 BULWARA ROAD, ULTIMO NSW 2007","720000","16 June 2014","0","STRATA","No","2021948","AI811722","23 April 2017"
"69/333 BULWARA ROAD, ULTIMO NSW 2007","771000","1 March 2014","0","STRATA","No","2021953","AI526470","23 April 2017"
"81/333 BULWARA ROAD, ULTIMO NSW 2007","725000","10 February 2014","0","STRATA","No","2021964","AI463961","23 April 2017"
"151/333 BULWARA ROAD, ULTIMO NSW 2007","300000","21 November 2013","0","STRATA","Yes (2)","2022034","AI568726","23 April 2017"
"34/333 BULWARA ROAD, ULTIMO NSW 2007","691000","6 November 2013","0","STRATA","No","2021918","AI274831","23 April 2017"
"78/333 BULWARA ROAD, ULTIMO NSW 2007","680000","20 September 2013","0","STRATA","No","2021961","AI140610","23 April 2017"
"75/333 BULWARA ROAD, ULTIMO NSW 2007","680000","6 August 2013","0","STRATA","Yes (2)","2022086","AI33940","23 April 2017"
"75/333 BULWARA ROAD, ULTIMO NSW 2007","680000","6 August 2013","0","STRATA","Yes (2)","2022087","AI33940","23 April 2017"
"84/333 BULWARA ROAD, ULTIMO NSW 2007","715000","12 April 2013","0","STRATA","No","2021967","AH977282","23 April 2017"
"36/333 BULWARA ROAD, ULTIMO NSW 2007","600000","20 March 2013","0","STRATA","No","2021920","AH731257","23 April 2017"
"117/333 BULWARA ROAD, ULTIMO NSW 2007","528000","15 February 2013","0","STRATA","Yes (2)","2022000","AH818996","23 April 2017"
"40/333 BULWARA ROAD, ULTIMO NSW 2007","602000","30 October 2012","0","STRATA","No","2021924","AH449100","23 April 2017"
"200/333 BULWARA ROAD, ULTIMO NSW 2007","573000","29 October 2012","0","STRATA","Yes (2)","2022083","AH480253","23 April 2017"
"110/333 BULWARA ROAD, ULTIMO NSW 2007","557000","30 August 2012","0","STRATA","Yes (2)","2021993","AH308342","23 April 2017"
"141/333 BULWARA ROAD, ULTIMO NSW 2007","626800","10 August 2012","0","STRATA","Yes (2)","2022024","AH269006","23 April 2017"
"167/333 BULWARA ROAD, ULTIMO NSW 2007","535000","19 May 2012","0","STRATA","Yes (2)","2022050","AH158795","23 April 2017"
"35 HACKETT STREET, ULTIMO NSW 2007","630000","13 September 2013","56.9","NON STRATA","No",2029070,"AI264521","23 April 2017"
"39 HACKETT STREET, ULTIMO NSW 2007","680000","13 July 2013","56.9","NON STRATA","No",2029072,"AH989911","23 April 2017"
"51 HACKETT STREET, ULTIMO NSW 2007","958000","6 December 2014","56.9","NON STRATA","No",2029079,"AJ209441","23 April 2017"
"634 HARRIS STREET, ULTIMO NSW 2007","5430000","4 June 2012","803","NON STRATA","No",2029544,"AH63162","23 April 2017"
"622 HARRIS STREET, ULTIMO NSW 2007","9900000","20 December 2012","1119","NON STRATA","No",2029545,"AH626590","23 April 2017"
"598 HARRIS STREET, ULTIMO NSW 2007","680000","24 July 2015","88.5","NON STRATA","No",2029552,"AJ893453","23 April 2017"
"596 HARRIS STREET, ULTIMO NSW 2007","800000","25 March 2015","94.8","NON STRATA","No",2029553,"AJ391286","23 April 2017"
"578 HARRIS STREET, ULTIMO NSW 2007","1400000","20 December 2012","116.5","NON STRATA","No",2029561,"AK343239","23 April 2017"
"576A HARRIS STREET, ULTIMO NSW 2007","1000000","20 December 2012","94.8","NON STRATA","No",2029562,"AK343503","23 April 2017"
"461 HARRIS STREET, ULTIMO NSW 2007","2630000","21 January 2015","242.6","NON STRATA","No",2030313,"AJ633810","23 April 2017"
"469 HARRIS STREET, ULTIMO NSW 2007","1050000","11 April 2014","107.5","NON STRATA","No",2030315,"AI711599","23 April 2017"
"471 HARRIS STREET, ULTIMO NSW 2007","1050000","7 April 2014","113.8","NON STRATA","No",2030316,"AI711584","23 April 2017"
"481 HARRIS STREET, ULTIMO NSW 2007","1510000","29 February 2016","113.8","NON STRATA","No",2030319,"AK317657","23 April 2017"
"481 HARRIS STREET, ULTIMO NSW 2007","1090000","18 November 2014","113.8","NON STRATA","No",2030319,"AJ245061","23 April 2017"
"485 HARRIS STREET, ULTIMO NSW 2007","63000000","18 February 2014","5324","NON STRATA","No",2030321,"AI565066","23 April 2017"
"7/531 HARRIS STREET, ULTIMO NSW 2007","2151000","5 November 2016","0","STRATA","No","2845171","AM154930","23 April 2017"
"1/531 HARRIS STREET, ULTIMO NSW 2007","600000","3 March 2015","0","STRATA","No","2845165","AJ451655","23 April 2017"
"3/531 HARRIS STREET, ULTIMO NSW 2007","896000","10 November 2014","0","STRATA","No","2845167","AJ158380","23 April 2017"
"2/531 HARRIS STREET, ULTIMO NSW 2007","655000","18 April 2013","0","STRATA","No","2845166","AH782920","23 April 2017"
"539 HARRIS STREET, ULTIMO NSW 2007","1150000","2 July 2012","175.2","NON STRATA","No",2030327,"AH249513","23 April 2017"
"541 HARRIS STREET, ULTIMO NSW 2007","1150000","23 July 2012","178.1","NON STRATA","No",2030328,"AH258170","23 April 2017"
"545 HARRIS STREET, ULTIMO NSW 2007","1200000","10 April 2013","179.6","NON STRATA","No",2030330,"AH796765","23 April 2017"
"547 HARRIS STREET, ULTIMO NSW 2007","1228000","28 March 2013","179.6","NON STRATA","No",2030331,"AH780535","23 April 2017"
"599 HARRIS STREET, ULTIMO NSW 2007","1280000","29 October 2013","132.4","NON STRATA","No",2030336,"AI932502","23 April 2017"
"603 HARRIS STREET, ULTIMO NSW 2007","1310000","20 November 2013","140","NON STRATA","No",2030338,"AI366596","23 April 2017"
"609 HARRIS STREET, ULTIMO NSW 2007","7050000","28 August 2015","806.4","NON STRATA","No",2030341,"AJ957919","23 April 2017"
"623 HARRIS STREET, ULTIMO NSW 2007","2100000","4 April 2014","230.4","NON STRATA","No",2030344,"AI618320","23 April 2017"
"629 HARRIS STREET, ULTIMO NSW 2007","1790000","4 December 2013","249.5","NON STRATA","No",2030346,"AI300286","23 April 2017"
"639 HARRIS STREET, ULTIMO NSW 2007","1500000","2 January 2015","188","NON STRATA","No",2030350,"AJ371252","23 April 2017"
"211/12 WILLIAM HENRY STREET, ULTIMO NSW 2007","600740","23 February 2017","0","STRATA","No","3455841","AM251661","23 April 2017"
"215/12 WILLIAM HENRY STREET, ULTIMO NSW 2007","1090000","22 February 2017","0","STRATA","No","3455845","AM302281","23 April 2017"
"125/308 WATTLE STREET, ULTIMO NSW 2007","1125000","17 February 2017","0","STRATA","No","3455755","AM230596","23 April 2017"
"151/310 WATTLE STREET, ULTIMO NSW 2007","1310000","17 February 2017","0","STRATA","No","3455781","AM226983","23 April 2017"
"191/310 WATTLE STREET, ULTIMO NSW 2007","720000","17 February 2017","0","STRATA","No","3455821","AM311085","23 April 2017"
"282/71 JONES STREET, ULTIMO NSW 2007","1170000","17 February 2017","0","STRATA","No","3455912","AM276154","23 April 2017"
"114A/288 WATTLE STREET, ULTIMO NSW 2007","1185000","16 February 2017","0","STRATA","No","3455744","AM241200","23 April 2017"
"153/310 WATTLE STREET, ULTIMO NSW 2007","745000","16 February 2017","0","STRATA","No","3455783","AM278683","23 April 2017"
"235/71 JONES STREET, ULTIMO NSW 2007","1160000","15 February 2017","0","STRATA","No","3455865","AM226921","23 April 2017"
"164/310 WATTLE STREET, ULTIMO NSW 2007","758000","9 February 2017","0","STRATA","No","3455794","AM237366","23 April 2017"
"184/310 WATTLE STREET, ULTIMO NSW 2007","1355000","9 February 2017","0","STRATA","No","3455814","AM212589","23 April 2017"
