ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"84/8 COOPER STREET, SURRY HILLS NSW 2010","5400000","10 April 2014","0","STRATA","Yes (5)","2024834","AJ6939","23 April 2017"
"104/8 COOPER STREET, SURRY HILLS NSW 2010","590000","31 January 2014","0","STRATA","No","2024754","AI459069","23 April 2017"
"119/8 COOPER STREET, SURRY HILLS NSW 2010","565000","23 January 2014","0","STRATA","Yes (2)","2024869","AI410061","23 April 2017"
"510/8 COOPER STREET, SURRY HILLS NSW 2010","550000","23 January 2014","0","STRATA","No","2024799","AI443240","23 April 2017"
"713/8 COOPER STREET, SURRY HILLS NSW 2010","565000","23 January 2014","0","STRATA","Yes (2)","2024823","AI410061","23 April 2017"
"304/8 COOPER STREET, SURRY HILLS NSW 2010","200000","4 November 2013","0","STRATA","Yes (3)","2024773","AI144591","23 April 2017"
"304/8 COOPER STREET, SURRY HILLS NSW 2010","200000","4 November 2013","0","STRATA","Yes (3)","2024864","AI144591","23 April 2017"
"304/8 COOPER STREET, SURRY HILLS NSW 2010","200000","4 November 2013","0","STRATA","Yes (3)","2024884","AI144591","23 April 2017"
"210/8 COOPER STREET, SURRY HILLS NSW 2010","570000","24 October 2013","0","STRATA","Yes (2)","2024769","AI320748","23 April 2017"
"210/8 COOPER STREET, SURRY HILLS NSW 2010","570000","24 October 2013","0","STRATA","Yes (2)","2024875","AI320748","23 April 2017"
"716/8 COOPER STREET, SURRY HILLS NSW 2010","570000","24 October 2013","0","STRATA","No","2024825","AI232509","23 April 2017"
"402/8 COOPER STREET, SURRY HILLS NSW 2010","274400","11 May 2013","0","STRATA","Yes (2)","2024781","AH810615","23 April 2017"
"402/8 COOPER STREET, SURRY HILLS NSW 2010","274400","11 May 2013","0","STRATA","Yes (2)","2024850","AH810615","23 April 2017"
"133/8 COOPER STREET, SURRY HILLS NSW 2010","12500","28 February 2013","0","STRATA","No","2024883","AH613042","23 April 2017"
"102/8 COOPER STREET, SURRY HILLS NSW 2010","635000","18 December 2012","0","STRATA","Yes (2)","2024852","AH511940","23 April 2017"
"201/8 COOPER STREET, SURRY HILLS NSW 2010","635000","18 December 2012","0","STRATA","Yes (2)","2024760","AH511940","23 April 2017"
"501/8 COOPER STREET, SURRY HILLS NSW 2010","685000","19 July 2012","0","STRATA","Yes (2)","2024790","AH219109","23 April 2017"
"94/8 COOPER STREET, SURRY HILLS NSW 2010","685000","19 July 2012","0","STRATA","Yes (2)","2024844","AH219109","23 April 2017"
"204/8 COOPER STREET, SURRY HILLS NSW 2010","475000","1 June 2012","0","STRATA","No","2024763","AH127248","23 April 2017"
"66 DEVONSHIRE STREET, SURRY HILLS NSW 2010","2350000","26 August 2014","237","NON STRATA","No",2025563,"AJ583641","23 April 2017"
"414 ELIZABETH STREET, SURRY HILLS NSW 2010","17100000","12 January 2013","708.2","NON STRATA","No",2026110,"AH788441","23 April 2017"
"318 ELIZABETH STREET, SURRY HILLS NSW 2010","2100000","12 March 2015","93","NON STRATA","No",2026119,"AJ782775","23 April 2017"
"314 ELIZABETH STREET, SURRY HILLS NSW 2010","1833000","12 March 2015","85","NON STRATA","No",2026121,"AJ782774","23 April 2017"
"312 ELIZABETH STREET, SURRY HILLS NSW 2010","1833500","12 March 2015","85","NON STRATA","No",2026122,"AJ782773","23 April 2017"
"310 ELIZABETH STREET, SURRY HILLS NSW 2010","1833500","12 March 2015","81.2","NON STRATA","No",2026123,"AJ782776","23 April 2017"
"300 ELIZABETH STREET, SURRY HILLS NSW 2010","302069949","15 November 2013","5556","NON STRATA","Yes (3)",2026126,"AI257965","23 April 2017"
"260 ELIZABETH STREET, SURRY HILLS NSW 2010","302069949","15 November 2013","3111","NON STRATA","Yes (3)",2026127,"AI257965","23 April 2017"
"808/242 ELIZABETH STREET, SURRY HILLS NSW 2010","595000","7 February 2017","0","STRATA","No","2026237","AM279949","23 April 2017"
"1107/242 ELIZABETH STREET, SURRY HILLS NSW 2010","805000","21 November 2016","0","STRATA","Yes (2)","2026275","AM89502","23 April 2017"
"190/242 ELIZABETH STREET, SURRY HILLS NSW 2010","805000","21 November 2016","0","STRATA","Yes (2)","2026318","AM89502","23 April 2017"
"610/242 ELIZABETH STREET, SURRY HILLS NSW 2010","655000","11 November 2016","0","STRATA","No","2026213","AM28857","23 April 2017"
"1013/242 ELIZABETH STREET, SURRY HILLS NSW 2010","670000","4 November 2016","0","STRATA","No","2026268","AM42028","23 April 2017"
"912/242 ELIZABETH STREET, SURRY HILLS NSW 2010","560000","5 September 2016","0","STRATA","No","2026254","AK935083","23 April 2017"
"1310/242 ELIZABETH STREET, SURRY HILLS NSW 2010","827000","12 July 2016","0","STRATA","No","2026300","AK752036","23 April 2017"
"410/242 ELIZABETH STREET, SURRY HILLS NSW 2010","650000","13 November 2015","0","STRATA","No","2026187","AK264171","23 April 2017"
"804/242 ELIZABETH STREET, SURRY HILLS NSW 2010","510000","12 November 2015","0","STRATA","No","2026233","AK72894","23 April 2017"
"211/242 ELIZABETH STREET, SURRY HILLS NSW 2010","580000","27 October 2015","0","STRATA","No","2026162","AK50865","23 April 2017"
"1012/242 ELIZABETH STREET, SURRY HILLS NSW 2010","610000","21 September 2015","0","STRATA","No","2026267","AJ961978","23 April 2017"
"1005/242 ELIZABETH STREET, SURRY HILLS NSW 2010","500000","2 September 2015","0","STRATA","No","2026260","AJ911766","23 April 2017"
"1304/242 ELIZABETH STREET, SURRY HILLS NSW 2010","1165000","3 July 2015","0","STRATA","No","2026294","AJ804708","23 April 2017"
"401/242 ELIZABETH STREET, SURRY HILLS NSW 2010","600000","17 June 2015","0","STRATA","No","2026178","AJ708875","23 April 2017"
