ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"68 DOUGHERTY STREET, ROSEBERY NSW 2018","1275000","17 December 2015","292.457","NON STRATA","No",1886998,"AK285873","23 April 2017"
"58 DOUGHERTY STREET, ROSEBERY NSW 2018","1480000","3 May 2014","282.7","NON STRATA","No",1887005,"AI732320","23 April 2017"
"54 DOUGHERTY STREET, ROSEBERY NSW 2018","750000","6 June 2012","292.457","NON STRATA","No",1887007,"AH226737","23 April 2017"
"50 DOUGHERTY STREET, ROSEBERY NSW 2018","950000","17 December 2014","306","NON STRATA","No",1887009,"AJ347746","23 April 2017"
"28 DOUGHERTY STREET, ROSEBERY NSW 2018","880000","19 October 2013","312","NON STRATA","No",1887020,"AI224594","23 April 2017"
"26 DOUGHERTY STREET, ROSEBERY NSW 2018","850000","31 August 2016","468","NON STRATA","No",1887021,"AK743135","23 April 2017"
"24 DOUGHERTY STREET, ROSEBERY NSW 2018","1401000","5 October 2013","470","NON STRATA","No",1887022,"AI284514","23 April 2017"
"537 GARDENERS ROAD, ROSEBERY NSW 2018","740000","9 October 2012","189.7","NON STRATA","No",1888455,"AH407060","23 April 2017"
"523 GARDENERS ROAD, ROSEBERY NSW 2018","1125000","31 October 2015","189.7","NON STRATA","No",1888462,"AK133543","23 April 2017"
"517 GARDENERS ROAD, ROSEBERY NSW 2018","2750000","20 September 2013","531","NON STRATA","No",1888464,"AI153975","23 April 2017"
"513 GARDENERS ROAD, ROSEBERY NSW 2018","800000","28 February 2014","181","NON STRATA","No",1888465,"AI544316","23 April 2017"
"501 GARDENERS ROAD, ROSEBERY NSW 2018","730000","23 April 2014","133","NON STRATA","No",1888471,"AI614995","23 April 2017"
"481 GARDENERS ROAD, ROSEBERY NSW 2018","940000","25 November 2016","177","NON STRATA","No",1888481,"AM155693","23 April 2017"
"481 GARDENERS ROAD, ROSEBERY NSW 2018","550000","29 October 2012","177","NON STRATA","No",1888481,"AH439956","23 April 2017"
"465 GARDENERS ROAD, ROSEBERY NSW 2018","820000","26 November 2013","177","NON STRATA","No",1888489,"AI326177","23 April 2017"
"463 GARDENERS ROAD, ROSEBERY NSW 2018","1400000","5 May 2014","181.3","NON STRATA","No",1888490,"AI671430","23 April 2017"
"441 GARDENERS ROAD, ROSEBERY NSW 2018","890000","6 July 2012","180.4","NON STRATA","No",1888500,"AH302231","23 April 2017"
"423 GARDENERS ROAD, ROSEBERY NSW 2018","1035000","11 July 2014","177","NON STRATA","No",1888508,"AI865079","23 April 2017"
"365 GARDENERS ROAD, ROSEBERY NSW 2018","1690000","17 October 2012","746.1","NON STRATA","No",1888535,"AH428808","23 April 2017"
"363 GARDENERS ROAD, ROSEBERY NSW 2018","1176000","20 October 2012","265.5","NON STRATA","No",1888536,"AH406090","23 April 2017"
"1/347 GARDENERS ROAD, ROSEBERY NSW 2018","193740","20 April 2015","0","STRATA","No","1888542","AJ420893","23 April 2017"
"1/347 GARDENERS ROAD, ROSEBERY NSW 2018","387480","24 December 2014","0","STRATA","No","1888542","AJ420892","23 April 2017"
"345 GARDENERS ROAD, ROSEBERY NSW 2018","3000000","10 March 2016","505","NON STRATA","No",1888551,"AK459203","23 April 2017"
