ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"168 ALICE STREET, NEWTOWN NSW 2042","547500","28 July 2012","113.8","NON STRATA","No",1942263,"AH240191","30 April 2017"
"1/146 ALICE STREET, NEWTOWN NSW 2042","900000","11 September 2014","0","STRATA","No","1942269","AJ14130","30 April 2017"
"5/146 ALICE STREET, NEWTOWN NSW 2042","690000","1 June 2012","0","STRATA","No","1942273","AH118890","30 April 2017"
"134 ALICE STREET, NEWTOWN NSW 2042","795000","4 September 2012","177","NON STRATA","No",1942290,"AH315801","30 April 2017"
"132 ALICE STREET, NEWTOWN NSW 2042","1280000","14 July 2016","215","NON STRATA","No",1942291,"AK726640","30 April 2017"
"108 ALICE STREET, NEWTOWN NSW 2042","1125000","9 May 2015","124.9","NON STRATA","No",1942299,"AJ607811","30 April 2017"
"4/104 ALICE STREET, NEWTOWN NSW 2042","360000","24 December 2015","0","STRATA","No","2974105","AK270218","30 April 2017"
"15/104 ALICE STREET, NEWTOWN NSW 2042","360000","20 October 2015","0","STRATA","No","2974081","AK16359","30 April 2017"
"25/104 ALICE STREET, NEWTOWN NSW 2042","235000","26 June 2015","0","STRATA","No","2974092","AJ739922","30 April 2017"
"10/104 ALICE STREET, NEWTOWN NSW 2042","461000","12 April 2014","0","STRATA","No","2974076","AI600641","30 April 2017"
"18/104 ALICE STREET, NEWTOWN NSW 2042","349000","31 January 2014","0","STRATA","No","2974084","AI486958","30 April 2017"
"20/104 ALICE STREET, NEWTOWN NSW 2042","423000","26 November 2013","0","STRATA","No","2974087","AI340103","30 April 2017"
"27/104 ALICE STREET, NEWTOWN NSW 2042","266500","23 October 2012","0","STRATA","No","2974094","AH411113","30 April 2017"
"29/104 ALICE STREET, NEWTOWN NSW 2042","257000","27 June 2012","0","STRATA","No","2974096","AH328436","30 April 2017"
"100 ALICE STREET, NEWTOWN NSW 2042","1650000","6 April 2013","670.3","NON STRATA","No",1942303,"AH748706","30 April 2017"
"92 ALICE STREET, NEWTOWN NSW 2042","905000","14 June 2013","177.1","NON STRATA","No",1942305,"AI54040","30 April 2017"
"86 ALICE STREET, NEWTOWN NSW 2042","1642500","21 October 2016","196.1","NON STRATA","No",1942308,"AK946668","30 April 2017"
"22 ALICE STREET, NEWTOWN NSW 2042","1040000","20 December 2014","158.1","NON STRATA","No",1942328,"AJ219771","30 April 2017"
"3/10A ALICE STREET, NEWTOWN NSW 2042","818000","25 October 2014","0","STRATA","No","1942338","AJ114864","30 April 2017"
"4/10A ALICE STREET, NEWTOWN NSW 2042","640000","7 August 2012","0","STRATA","No","1942339","AH259204","30 April 2017"
"8 ALICE STREET, NEWTOWN NSW 2042","760000","6 December 2012","177","NON STRATA","No",1942341,"AH507227","30 April 2017"
"134 AUSTRALIA STREET, NEWTOWN NSW 2042","3000000","1 June 2016","254.52","NON STRATA","No",1943035,"AK494880","30 April 2017"
"138 AUSTRALIA STREET, NEWTOWN NSW 2042","1150000","13 December 2014","97.07","NON STRATA","No",1943036,"AJ300119","30 April 2017"
"140 AUSTRALIA STREET, NEWTOWN NSW 2042","850000","18 October 2013","88.08","NON STRATA","No",1943037,"AI217904","30 April 2017"
"142 AUSTRALIA STREET, NEWTOWN NSW 2042","1500000","23 November 2016","107.5","NON STRATA","No",1943038,"AM124762","30 April 2017"
"144 AUSTRALIA STREET, NEWTOWN NSW 2042","1300000","19 March 2015","504","NON STRATA","No",1943039,"AJ381581","30 April 2017"
"158 AUSTRALIA STREET, NEWTOWN NSW 2042","2550000","4 July 2015","253.01","NON STRATA","No",1943044,"AJ873667","30 April 2017"
"158 AUSTRALIA STREET, NEWTOWN NSW 2042","2010000","19 February 2015","253.01","NON STRATA","No",1943044,"AJ612838","30 April 2017"
"190 AUSTRALIA STREET, NEWTOWN NSW 2042","1796000","5 November 2016","129.6","NON STRATA","No",1943051,"AM89308","30 April 2017"
"210 AUSTRALIA STREET, NEWTOWN NSW 2042","1260000","22 February 2014","120.1","NON STRATA","No",1943059,"AI573832","30 April 2017"
"212 AUSTRALIA STREET, NEWTOWN NSW 2042","1875000","8 December 2015","145.4","NON STRATA","No",1943060,"AK250276","30 April 2017"
"283 AUSTRALIA STREET, NEWTOWN NSW 2042","925000","12 April 2013","101.2","NON STRATA","No",1943063,"AI9328","30 April 2017"
"281 AUSTRALIA STREET, NEWTOWN NSW 2042","1688000","12 April 2016","194.8","NON STRATA","No",1943064,"AK468950","30 April 2017"
"263 AUSTRALIA STREET, NEWTOWN NSW 2042","1350000","25 July 2015","110.19","NON STRATA","No",1943073,"AJ826328","30 April 2017"
"255 AUSTRALIA STREET, NEWTOWN NSW 2042","1200000","4 June 2014","107.5","NON STRATA","No",1943077,"AI806354","30 April 2017"
