ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"1007 BOURKE STREET, WATERLOO NSW 2017","1200000","11 July 2016","202.3","NON STRATA","No",2110790,"AK712725","23 April 2017"
"1029 BOURKE STREET, WATERLOO NSW 2017","1500000","14 February 2013","605.7","NON STRATA","No",2110796,"AH668957","23 April 2017"
"1031 BOURKE STREET, WATERLOO NSW 2017","3200000","14 February 2013","1301","NON STRATA","No",2110797,"AH668958","23 April 2017"
"1037 BOURKE STREET, WATERLOO NSW 2017","30010000","9 December 2015","3585.2","NON STRATA","No",2110798,"AK507946","23 April 2017"
"1049 BOURKE STREET, WATERLOO NSW 2017","14500000","18 March 2016","505.9","NON STRATA","Yes (3)",2110799,"AK829241","23 April 2017"
"1051 BOURKE STREET, WATERLOO NSW 2017","14500000","18 March 2016","327.8","NON STRATA","Yes (3)",2110800,"AK829241","23 April 2017"
"4 BRUCE STREET, WATERLOO NSW 2017","47000000","7 March 2016","2036","NON STRATA","Yes (4)",2112887,"AK348599","23 April 2017"
"4 BRUCE STREET, WATERLOO NSW 2017","37000000","1 July 2014","2036","NON STRATA","Yes (5)",2112887,"AI868916","23 April 2017"
"2 BRUCE STREET, WATERLOO NSW 2017","47000000","7 March 2016","2245","NON STRATA","Yes (4)",2112888,"AK348599","23 April 2017"
"2 BRUCE STREET, WATERLOO NSW 2017","37000000","1 July 2014","2245","NON STRATA","Yes (5)",2112888,"AI868916","23 April 2017"
"2/62B RAGLAN STREET, WATERLOO NSW 2017","1240000","20 September 2016","108","NON STRATA","No",2113580,"AK975578","23 April 2017"
"3/186 COPE STREET, WATERLOO NSW 2017","815000","2 December 2015","0","STRATA","No","2877855","AK156465","23 April 2017"
"136 COPE STREET, WATERLOO NSW 2017","7250000","24 February 2017","752.5","NON STRATA","No",2117786,"AM222528","23 April 2017"
"136 COPE STREET, WATERLOO NSW 2017","1300000","10 April 2013","752.5","NON STRATA","No",2117786,"AH668369","23 April 2017"
"124 COPE STREET, WATERLOO NSW 2017","3990000","13 October 2015","512.2","NON STRATA","No",2117788,"AJ968968","23 April 2017"
"82 COPE STREET, WATERLOO NSW 2017","2850000","1 May 2015","676.6","NON STRATA","No",2117791,"AK10669","23 April 2017"
"80 COPE STREET, WATERLOO NSW 2017","10150000","1 May 2015","726.2","NON STRATA","Yes (8)",2117792,"AK10670","23 April 2017"
"2 DANKS STREET, WATERLOO NSW 2017","11500000","15 July 2015","1917.8","NON STRATA","No",2120337,"AJ821455","23 April 2017"
"17 DANKS STREET, WATERLOO NSW 2017","9110000","8 November 2012","2165","NON STRATA","No",2120341,"AH715237","23 April 2017"
"3 DANKS STREET, WATERLOO NSW 2017","10000000","18 December 2013","2123","NON STRATA","No",2120343,"AI417772","23 April 2017"
"6/564 ELIZABETH STREET, WATERLOO NSW 2017","1300000","4 May 2016","0","STRATA","Yes (2)","2122204","AK648469","23 April 2017"
"8/564 ELIZABETH STREET, WATERLOO NSW 2017","603000","29 October 2015","0","STRATA","Yes (2)","2122206","AK87589","23 April 2017"
"7/564 ELIZABETH STREET, WATERLOO NSW 2017","1200000","10 October 2015","0","STRATA","Yes (2)","2122205","AK17315","23 April 2017"
"9/564 ELIZABETH STREET, WATERLOO NSW 2017","1070000","26 March 2015","0","STRATA","Yes (2)","2122207","AJ534317","23 April 2017"
"8/564 ELIZABETH STREET, WATERLOO NSW 2017","435000","1 September 2012","0","STRATA","Yes (2)","2122206","AH286508","23 April 2017"
"1/662 ELIZABETH STREET, WATERLOO NSW 2017","1105000","10 October 2015","0","STRATA","No","2122223","AK61712","23 April 2017"
"710 ELIZABETH STREET, WATERLOO NSW 2017","1400000","17 September 2014","151.8","NON STRATA","No",2122250,"AJ19895","23 April 2017"
"736 ELIZABETH STREET, WATERLOO NSW 2017","1650000","28 October 2015","145.4","NON STRATA","No",2122264,"AK90033","23 April 2017"
"780 ELIZABETH STREET, WATERLOO NSW 2017","1320000","2 July 2016","113.8","NON STRATA","No",2122279,"AK687706","23 April 2017"
"786 ELIZABETH STREET, WATERLOO NSW 2017","1140000","16 March 2015","113.8","NON STRATA","No",2122282,"AJ458545","23 April 2017"
"788 ELIZABETH STREET, WATERLOO NSW 2017","1330000","15 December 2016","113.8","NON STRATA","No",2122283,"AM165426","23 April 2017"
"792 ELIZABETH STREET, WATERLOO NSW 2017","1100000","15 September 2015","113.8","NON STRATA","No",2122285,"AK2186","23 April 2017"
"796 ELIZABETH STREET, WATERLOO NSW 2017","801000","2 March 2013","113.8","NON STRATA","No",2122287,"AH698374","23 April 2017"
"798 ELIZABETH STREET, WATERLOO NSW 2017","1200000","16 September 2015","113.8","NON STRATA","No",2122288,"AJ911882","23 April 2017"
"800 ELIZABETH STREET, WATERLOO NSW 2017","744000","25 May 2012","113.8","NON STRATA","No",2122289,"AH118298","23 April 2017"
"810 ELIZABETH STREET, WATERLOO NSW 2017","22750000","20 August 2013","5659","NON STRATA","No",2122294,"AI175285","23 April 2017"
"830 ELIZABETH STREET, WATERLOO NSW 2017","20000000","18 January 2016","3585","NON STRATA","No",2122296,"AK268039","23 April 2017"
"848 ELIZABETH STREET, WATERLOO NSW 2017","712000","5 February 2013","113.8","NON STRATA","No",2122301,"AH661353","23 April 2017"
"850 ELIZABETH STREET, WATERLOO NSW 2017","780000","10 April 2014","113.8","NON STRATA","No",2122302,"AI612180","23 April 2017"
"852 ELIZABETH STREET, WATERLOO NSW 2017","825000","9 May 2015","113.8","NON STRATA","No",2122303,"AJ612515","23 April 2017"
"858 ELIZABETH STREET, WATERLOO NSW 2017","1200000","4 April 2016","126.5","NON STRATA","No",2122307,"AK673006","23 April 2017"
"723 ELIZABETH STREET, WATERLOO NSW 2017","46600000","31 October 2014","5893","NON STRATA","Yes (2)",2122408,"AJ359930","23 April 2017"
"723 ELIZABETH STREET, WATERLOO NSW 2017","23800000","14 February 2013","5893","NON STRATA","No",2122408,"AH668955","23 April 2017"
"713 ELIZABETH STREET, WATERLOO NSW 2017","8000000","14 February 2013","2567.3","NON STRATA","No",2122409,"AH668960","23 April 2017"
