ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"14/145 ABERCROMBIE STREET, DARLINGTON NSW 2008","345000","8 December 2014","0","STRATA","No","2105725","AJ243813","30 April 2017"
"31/145 ABERCROMBIE STREET, DARLINGTON NSW 2008","510000","17 October 2014","0","STRATA","Yes (2)","2105742","AJ107571","30 April 2017"
"31/145 ABERCROMBIE STREET, DARLINGTON NSW 2008","510000","17 October 2014","0","STRATA","Yes (2)","2105752","AJ107571","30 April 2017"
"17/145 ABERCROMBIE STREET, DARLINGTON NSW 2008","190000","15 September 2014","0","STRATA","No","2105728","AI919321","30 April 2017"
"15/145 ABERCROMBIE STREET, DARLINGTON NSW 2008","351500","2 June 2014","0","STRATA","Yes (2)","2105726","AI752844","30 April 2017"
"37/145 ABERCROMBIE STREET, DARLINGTON NSW 2008","351500","2 June 2014","0","STRATA","Yes (2)","2105748","AI752844","30 April 2017"
"14/145 ABERCROMBIE STREET, DARLINGTON NSW 2008","300000","3 May 2013","0","STRATA","No","2105725","AH818385","30 April 2017"
"143 ABERCROMBIE STREET, DARLINGTON NSW 2008","1020000","9 December 2013","109.4","NON STRATA","No",2105767,"AI324532","30 April 2017"
"3 BOUNDARY STREET, DARLINGTON NSW 2008","935000","8 October 2016","44.3","NON STRATA","No",2110014,"AK965088","30 April 2017"
"5 BOUNDARY STREET, DARLINGTON NSW 2008","692000","21 September 2012","50.6","NON STRATA","No",2110015,"AH308457","30 April 2017"
"7 BOUNDARY STREET, DARLINGTON NSW 2008","875000","24 July 2014","50.6","NON STRATA","No",2110016,"AI879316","30 April 2017"
"11 BOUNDARY STREET, DARLINGTON NSW 2008","725000","26 February 2013","63.2","NON STRATA","No",2110018,"AH712124","30 April 2017"
"23 BOUNDARY STREET, DARLINGTON NSW 2008","785000","23 February 2013","91.17","NON STRATA","No",2110024,"AH650779","30 April 2017"
"35 BOUNDARY STREET, DARLINGTON NSW 2008","923000","9 September 2016","56.9","NON STRATA","No",2110027,"AK871239","30 April 2017"
"35 BOUNDARY STREET, DARLINGTON NSW 2008","720107","28 February 2014","56.9","NON STRATA","No",2110027,"AI507442","30 April 2017"
"46 CALDER ROAD, DARLINGTON NSW 2008","1290000","28 March 2015","113.8","NON STRATA","No",2113587,"AJ487630","30 April 2017"
"36 CALDER ROAD, DARLINGTON NSW 2008","900000","12 October 2013","101.2","NON STRATA","No",2113592,"AI306970","30 April 2017"
"30 CALDER ROAD, DARLINGTON NSW 2008","1590000","28 June 2014","157.9","NON STRATA","No",2113595,"AI804151","30 April 2017"
"8 CALDER ROAD, DARLINGTON NSW 2008","876000","8 March 2014","73.74","NON STRATA","No",2113606,"AI545635","30 April 2017"
"6 CALDER ROAD, DARLINGTON NSW 2008","725000","4 August 2012","73.74","NON STRATA","No",2113607,"AH288727","30 April 2017"
"7 CALDER ROAD, DARLINGTON NSW 2008","1640000","1 October 2016","0","STRATA","No","2113614","AK926145","30 April 2017"
"19 CALDER ROAD, DARLINGTON NSW 2008","790000","15 December 2012","98.3","NON STRATA","No",2113619,"AH529880","30 April 2017"
"29 CALDER ROAD, DARLINGTON NSW 2008","1180000","11 December 2014","107.5","NON STRATA","No",2113624,"AJ275127","30 April 2017"
"35 CALDER ROAD, DARLINGTON NSW 2008","1050000","19 November 2014","107.5","NON STRATA","No",2113627,"AJ231220","30 April 2017"
"61 CALDER ROAD, DARLINGTON NSW 2008","685000","19 April 2013","50.6","NON STRATA","No",2113640,"AH822362","30 April 2017"
"143 CLEVELAND STREET, DARLINGTON NSW 2008","850000","4 July 2012","119.5","NON STRATA","No",2115966,"AH317376","30 April 2017"
"137 CLEVELAND STREET, DARLINGTON NSW 2008","1268800","14 February 2015","113","NON STRATA","No",2115969,"AJ385067","30 April 2017"
"107 CLEVELAND STREET, DARLINGTON NSW 2008","1900000","4 December 2014","","NON STRATA","Yes (2)",2115988,"AJ295402","30 April 2017"
"107 CLEVELAND STREET, DARLINGTON NSW 2008","1280000","30 April 2013","","NON STRATA","Yes (2)",2115988,"AH918423","30 April 2017"
"105 CLEVELAND STREET, DARLINGTON NSW 2008","1900000","4 December 2014","","NON STRATA","Yes (2)",2115989,"AJ295402","30 April 2017"
"105 CLEVELAND STREET, DARLINGTON NSW 2008","1280000","30 April 2013","","NON STRATA","Yes (2)",2115989,"AH918423","30 April 2017"
"59 CLEVELAND STREET, DARLINGTON NSW 2008","1050000","18 October 2013","198.3","NON STRATA","No",2116012,"AI218711","30 April 2017"
"81 EDWARD STREET, DARLINGTON NSW 2008","1290000","5 May 2015","88.5","NON STRATA","No",2121804,"AJ645428","30 April 2017"
"75 EDWARD STREET, DARLINGTON NSW 2008","760000","27 December 2013","177","NON STRATA","No",2121806,"AJ141346","30 April 2017"
"67 EDWARD STREET, DARLINGTON NSW 2008","880000","25 August 2012","120.1","NON STRATA","No",2121810,"AH298046","30 April 2017"
"43A EDWARD STREET, DARLINGTON NSW 2008","896000","10 April 2014","0","STRATA","No","2121824","AI616567","30 April 2017"
"31 EDWARD STREET, DARLINGTON NSW 2008","1775000","30 March 2016","176","NON STRATA","No",2121830,"AK475511","30 April 2017"
"27 EDWARD STREET, DARLINGTON NSW 2008","1425000","8 October 2015","176.66","NON STRATA","No",2121832,"AK160396","30 April 2017"
"25 EDWARD STREET, DARLINGTON NSW 2008","1025000","21 February 2013","176.5","NON STRATA","No",2121833,"AH698024","30 April 2017"
"2 EDWARD STREET, DARLINGTON NSW 2008","960000","13 June 2013","151.8","NON STRATA","No",2121841,"AH898207","30 April 2017"
"16 EDWARD STREET, DARLINGTON NSW 2008","835000","19 April 2013","94.9","NON STRATA","No",2121849,"AH731596","30 April 2017"
"18 EDWARD STREET, DARLINGTON NSW 2008","1025000","22 May 2012","163.3","NON STRATA","No",2121850,"AH199935","30 April 2017"
"24 EDWARD STREET, DARLINGTON NSW 2008","945000","17 August 2013","121.2","NON STRATA","No",2121853,"AI72549","30 April 2017"
"34 EDWARD STREET, DARLINGTON NSW 2008","990000","2 October 2014","88.5","NON STRATA","No",2121858,"AJ19310","30 April 2017"
"36 EDWARD STREET, DARLINGTON NSW 2008","1065000","22 March 2014","116.5","NON STRATA","No",2121859,"AI572462","30 April 2017"
"38 EDWARD STREET, DARLINGTON NSW 2008","1472000","9 July 2016","128","NON STRATA","No",2121860,"AK682595","30 April 2017"
"62 EDWARD STREET, DARLINGTON NSW 2008","1375000","12 December 2015","120.1","NON STRATA","No",2121870,"AK185248","30 April 2017"
"1 IVY LANE, DARLINGTON NSW 2008","860000","30 October 2015","50.6","NON STRATA","No",2129226,"AK55963","30 April 2017"
"7 IVY LANE, DARLINGTON NSW 2008","3325000","27 August 2016","170.7","NON STRATA","No",2129229,"AK890344","30 April 2017"
"14/7A IVY STREET, DARLINGTON NSW 2008","1375000","19 October 2016","0","STRATA","No","2129248","AK890607","30 April 2017"
"16/7A IVY STREET, DARLINGTON NSW 2008","1295000","9 April 2016","0","STRATA","No","2129250","AK496947","30 April 2017"
"1/7A IVY STREET, DARLINGTON NSW 2008","641000","26 September 2015","0","STRATA","No","2129235","AK4237","30 April 2017"
"18/7A IVY STREET, DARLINGTON NSW 2008","514000","19 September 2012","0","STRATA","No","2129252","AH356690","30 April 2017"
"16/7A IVY STREET, DARLINGTON NSW 2008","735000","29 June 2012","0","STRATA","No","2129250","AH279603","30 April 2017"
"17 IVY STREET, DARLINGTON NSW 2008","1255000","3 November 2012","145.4","NON STRATA","No",2129259,"AH478217","30 April 2017"
"23 IVY STREET, DARLINGTON NSW 2008","1777000","9 July 2016","151.8","NON STRATA","No",2129262,"AK782718","30 April 2017"
"27 IVY STREET, DARLINGTON NSW 2008","1200000","11 March 2014","139.1","NON STRATA","No",2129264,"AI548152","30 April 2017"
"47 IVY STREET, DARLINGTON NSW 2008","930000","16 August 2014","69.6","NON STRATA","No",2129273,"AI934019","30 April 2017"
"47 IVY STREET, DARLINGTON NSW 2008","770000","13 October 2012","69.6","NON STRATA","No",2129273,"AH355315","30 April 2017"
"49 IVY STREET, DARLINGTON NSW 2008","900000","16 October 2013","69.6","NON STRATA","No",2129274,"AI216712","30 April 2017"
"59 IVY STREET, DARLINGTON NSW 2008","925000","23 December 2014","94.85","NON STRATA","No",2129279,"AJ292882","30 April 2017"
"59 IVY STREET, DARLINGTON NSW 2008","861000","16 August 2014","94.85","NON STRATA","No",2129279,"AI946275","30 April 2017"
"72 IVY STREET, DARLINGTON NSW 2008","820000","12 July 2014","75.9","NON STRATA","No",2129281,"AI874713","30 April 2017"
"66 IVY STREET, DARLINGTON NSW 2008","760000","18 August 2012","82.2","NON STRATA","No",2129284,"AH295712","30 April 2017"
"56 IVY STREET, DARLINGTON NSW 2008","1350000","14 September 2016","107.5","NON STRATA","No",2129288,"AK900804","30 April 2017"
"56 IVY STREET, DARLINGTON NSW 2008","1171000","12 September 2015","107.5","NON STRATA","No",2129288,"AJ943007","30 April 2017"
"34 IVY STREET, DARLINGTON NSW 2008","915000","1 November 2014","75.9","NON STRATA","No",2129299,"AJ94848","30 April 2017"
"22 IVY STREET, DARLINGTON NSW 2008","1670000","17 September 2016","126.5","NON STRATA","No",2129305,"AK914875","30 April 2017"
"18 IVY STREET, DARLINGTON NSW 2008","1900000","27 July 2016","163.6","NON STRATA","No",2129307,"AK766371","30 April 2017"
"8 LANDER STREET, DARLINGTON NSW 2008","1850000","21 May 2015","149.6","NON STRATA","No",2131336,"AJ629758","30 April 2017"
"18 LANDER STREET, DARLINGTON NSW 2008","1516000","30 August 2014","150.4","NON STRATA","No",2131341,"AI979373","30 April 2017"
"26 LANDER STREET, DARLINGTON NSW 2008","1855000","5 September 2015","148.59","NON STRATA","No",2131344,"AJ947135","30 April 2017"
"26 LANDER STREET, DARLINGTON NSW 2008","951000","21 September 2013","148.59","NON STRATA","No",2131344,"AI150437","30 April 2017"
"30 LANDER STREET, DARLINGTON NSW 2008","1500000","5 November 2016","114","NON STRATA","No",2131346,"AM58878","30 April 2017"
"44 LANDER STREET, DARLINGTON NSW 2008","1400000","15 February 2014","149.23","NON STRATA","No",2131353,"AI492286","30 April 2017"
"52 LANDER STREET, DARLINGTON NSW 2008","1350000","6 August 2016","75.9","NON STRATA","No",2131357,"AK789959","30 April 2017"
"52 LANDER STREET, DARLINGTON NSW 2008","986000","24 May 2014","75.9","NON STRATA","No",2131357,"AI862801","30 April 2017"
"54 LANDER STREET, DARLINGTON NSW 2008","735000","12 May 2012","69.6","NON STRATA","No",2131358,"AH71135","30 April 2017"
"3 SHEPHERD LANE, DARLINGTON NSW 2008","785000","13 December 2014","50.41","NON STRATA","No",2145302,"AJ255934","30 April 2017"
"3 SHEPHERD LANE, DARLINGTON NSW 2008","100000","10 March 2014","50.41","NON STRATA","No",2145302,"AI440325","30 April 2017"
"158 SHEPHERD STREET, DARLINGTON NSW 2008","1142500","23 April 2016","63.2","NON STRATA","No",2145359,"AK554769","30 April 2017"
"150 SHEPHERD STREET, DARLINGTON NSW 2008","765500","10 November 2012","102.5","NON STRATA","No",2145363,"AH498388","30 April 2017"
"33 THOMAS STREET, DARLINGTON NSW 2008","1300000","4 December 2015","120.2","NON STRATA","No",2147369,"AK197389","30 April 2017"
"27 THOMAS STREET, DARLINGTON NSW 2008","930500","12 December 2012","176.66","NON STRATA","No",2147372,"AH549449","30 April 2017"
"21 THOMAS STREET, DARLINGTON NSW 2008","1340000","23 August 2014","179.2","NON STRATA","No",2147375,"AI958175","30 April 2017"
"17 THOMAS STREET, DARLINGTON NSW 2008","2200000","27 February 2016","176.5","NON STRATA","No",2147377,"AK382517","30 April 2017"
"15 THOMAS STREET, DARLINGTON NSW 2008","750000","17 August 2012","88.5","NON STRATA","No",2147378,"AH336449","30 April 2017"
"14 THOMAS STREET, DARLINGTON NSW 2008","1070000","12 February 2016","94.9","NON STRATA","No",2147391,"AK293784","30 April 2017"
"18 THOMAS STREET, DARLINGTON NSW 2008","710000","9 June 2012","82.2","NON STRATA","No",2147393,"AH141140","30 April 2017"
"26 THOMAS STREET, DARLINGTON NSW 2008","930000","28 August 2014","82.2","NON STRATA","No",2147397,"AJ11400","30 April 2017"
"26 THOMAS STREET, DARLINGTON NSW 2008","740000","11 January 2013","82.2","NON STRATA","No",2147397,"AH587004","30 April 2017"
"32 THOMAS STREET, DARLINGTON NSW 2008","980000","14 July 2012","158.1","NON STRATA","No",2147400,"AH290467","30 April 2017"
"36 THOMAS STREET, DARLINGTON NSW 2008","2140000","17 March 2016","228.5","NON STRATA","No",2147402,"AK440125","30 April 2017"
"38 THOMAS STREET, DARLINGTON NSW 2008","1150000","24 August 2013","191.4","NON STRATA","No",2147403,"AI112206","30 April 2017"
"78 VINE STREET, DARLINGTON NSW 2008","900000","11 April 2015","107","NON STRATA","No",2149738,"AJ519325","30 April 2017"
"74 VINE STREET, DARLINGTON NSW 2008","900000","21 December 2015","83.9","NON STRATA","No",2149740,"AK192654","30 April 2017"
"70 VINE STREET, DARLINGTON NSW 2008","545500","28 July 2012","78.38","NON STRATA","No",2149742,"AH210244","30 April 2017"
"56 VINE STREET, DARLINGTON NSW 2008","1100000","22 April 2014","113.6","NON STRATA","No",2149746,"AI649879","30 April 2017"
"7/44 VINE STREET, DARLINGTON NSW 2008","685000","14 March 2017","0","STRATA","No","2149767","AM328890","30 April 2017"
"13/44 VINE STREET, DARLINGTON NSW 2008","620000","1 October 2016","0","STRATA","No","2149760","AK955809","30 April 2017"
"5/44 VINE STREET, DARLINGTON NSW 2008","522000","19 August 2016","0","STRATA","No","2149753","AK872981","30 April 2017"
"2/44 VINE STREET, DARLINGTON NSW 2008","621000","25 February 2014","0","STRATA","No","2149750","AI521596","30 April 2017"
"31 VINE STREET, DARLINGTON NSW 2008","1140000","4 March 2017","56.9","NON STRATA","No",2149785,"AM325020","30 April 2017"
"33 VINE STREET, DARLINGTON NSW 2008","616000","26 September 2012","56.9","NON STRATA","No",2149786,"AH370894","30 April 2017"
"55 VINE STREET, DARLINGTON NSW 2008","1353000","16 July 2016","132.8","NON STRATA","No",2149792,"AK754802","30 April 2017"
"55 VINE STREET, DARLINGTON NSW 2008","960000","13 March 2015","132.8","NON STRATA","No",2149792,"AJ584454","30 April 2017"
"55 VINE STREET, DARLINGTON NSW 2008","775000","13 April 2013","132.8","NON STRATA","No",2149792,"AH817147","30 April 2017"
"57 VINE STREET, DARLINGTON NSW 2008","765000","13 April 2013","130.25","NON STRATA","No",2149793,"AH790614","30 April 2017"
"21 WILSON LANE, DARLINGTON NSW 2008","1004000","20 August 2016","50.6","NON STRATA","No",2151029,"AK841140","30 April 2017"
"9 WILSON LANE, DARLINGTON NSW 2008","362500","29 October 2014","50.6","NON STRATA","No",2151035,"AJ180430","30 April 2017"
"5 WILSON LANE, DARLINGTON NSW 2008","758000","23 November 2013","44.3","NON STRATA","No",2151037,"AI351120","30 April 2017"
