ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"25A BEACONSFIELD STREET, BEACONSFIELD NSW 2015","600000","23 June 2012","0","STRATA","No","2140960","AH137614","23 April 2017"
"118 QUEEN STREET, BEACONSFIELD NSW 2015","3700000","23 March 2015","860","NON STRATA","No",2140966,"AJ539687","23 April 2017"
"1/32 QUEEN STREET, BEACONSFIELD NSW 2015","1301000","1 October 2016","0","STRATA","No","2140973","AK958376","23 April 2017"
"1/32 QUEEN STREET, BEACONSFIELD NSW 2015","910250","27 July 2015","0","STRATA","No","2140973","AJ786872","23 April 2017"
"4/32 QUEEN STREET, BEACONSFIELD NSW 2015","779000","20 December 2014","0","STRATA","No","2140976","AJ324726","23 April 2017"
"10/32 QUEEN STREET, BEACONSFIELD NSW 2015","812500","14 June 2014","0","STRATA","No","2140982","AI791507","23 April 2017"
"2/32 QUEEN STREET, BEACONSFIELD NSW 2015","780000","17 August 2013","0","STRATA","No","2140974","AI117590","23 April 2017"
"6/32 QUEEN STREET, BEACONSFIELD NSW 2015","737500","26 June 2013","0","STRATA","No","2140978","AH975758","23 April 2017"
"17/32 QUEEN STREET, BEACONSFIELD NSW 2015","540000","7 March 2013","0","STRATA","No","2140989","AI385365","23 April 2017"
"5/32 QUEEN STREET, BEACONSFIELD NSW 2015","214500","22 January 2013","0","STRATA","No","2140977","AH545590","23 April 2017"
"18/32 QUEEN STREET, BEACONSFIELD NSW 2015","568000","31 August 2012","0","STRATA","No","2140990","AH319296","23 April 2017"
"26 QUEEN STREET, BEACONSFIELD NSW 2015","990000","6 October 2012","240.3","NON STRATA","No",2140993,"AH381516","23 April 2017"
"24 QUEEN STREET, BEACONSFIELD NSW 2015","1500000","25 May 2016","240.3","NON STRATA","No",2140994,"AK619451","23 April 2017"
"24 QUEEN STREET, BEACONSFIELD NSW 2015","695000","2 May 2012","240.3","NON STRATA","No",2140994,"AH49761","23 April 2017"
"20 QUEEN STREET, BEACONSFIELD NSW 2015","1400000","14 March 2015","221.3","NON STRATA","No",2140996,"AJ580087","23 April 2017"
"9 RESERVE STREET, BEACONSFIELD NSW 2015","1150000","23 May 2016","240.3","NON STRATA","No",2142176,"AK695415","23 April 2017"
"15 VICTORIA STREET, BEACONSFIELD NSW 2015","1400000","25 March 2013","423.4","NON STRATA","No",2148220,"AH637114","23 April 2017"
"25 VICTORIA STREET, BEACONSFIELD NSW 2015","1369000","5 November 2016","151.8","NON STRATA","No",2148223,"AM30808","23 April 2017"
"103 VICTORIA STREET, BEACONSFIELD NSW 2015","625000","22 June 2013","101.2","NON STRATA","No",2148238,"AH949274","23 April 2017"
"115 VICTORIA STREET, BEACONSFIELD NSW 2015","1122000","9 July 2016","194.4","NON STRATA","No",2148244,"AK720120","23 April 2017"
"123 VICTORIA STREET, BEACONSFIELD NSW 2015","1300000","19 March 2016","142.34","NON STRATA","No",2148248,"AK417771","23 April 2017"
"123 VICTORIA STREET, BEACONSFIELD NSW 2015","702000","15 July 2013","142.34","NON STRATA","No",2148248,"AH990282","23 April 2017"
"127 VICTORIA STREET, BEACONSFIELD NSW 2015","1210000","11 June 2016","136.25","NON STRATA","No",2148250,"AK645648","23 April 2017"
"127 VICTORIA STREET, BEACONSFIELD NSW 2015","796000","5 April 2013","136.25","NON STRATA","No",2148250,"AH812661","23 April 2017"
"129 VICTORIA STREET, BEACONSFIELD NSW 2015","1160000","26 March 2015","132.8","NON STRATA","No",2148251,"AJ526741","23 April 2017"
"129 VICTORIA STREET, BEACONSFIELD NSW 2015","560000","24 December 2012","132.8","NON STRATA","No",2148251,"AH595410","23 April 2017"
"131 VICTORIA STREET, BEACONSFIELD NSW 2015","865000","9 April 2014","132.8","NON STRATA","No",2148252,"AI597912","23 April 2017"
"135 VICTORIA STREET, BEACONSFIELD NSW 2015","1100000","24 October 2015","139.1","NON STRATA","No",2148254,"AK285784","23 April 2017"
"135 VICTORIA STREET, BEACONSFIELD NSW 2015","700000","6 July 2012","139.1","NON STRATA","No",2148254,"AH253341","23 April 2017"
"141 VICTORIA STREET, BEACONSFIELD NSW 2015","725000","12 September 2012","134.72","NON STRATA","No",2148256,"AH333471","23 April 2017"
"163 VICTORIA STREET, BEACONSFIELD NSW 2015","2350000","15 December 2014","328.8","NON STRATA","No",2148263,"AJ414408","23 April 2017"
"171 VICTORIA STREET, BEACONSFIELD NSW 2015","1300000","31 August 2016","170.7","NON STRATA","No",2148266,"AK861164","23 April 2017"
"187 VICTORIA STREET, BEACONSFIELD NSW 2015","4300000","20 May 2014","935.6","NON STRATA","No",2148270,"AJ70304","23 April 2017"
"211 VICTORIA STREET, BEACONSFIELD NSW 2015","1260000","23 April 2016","118.57","NON STRATA","No",2148273,"AK630946","23 April 2017"
"213 VICTORIA STREET, BEACONSFIELD NSW 2015","1070000","30 April 2016","116.13","NON STRATA","No",2148274,"AK502299","23 April 2017"
"213 VICTORIA STREET, BEACONSFIELD NSW 2015","690000","11 February 2013","116.13","NON STRATA","No",2148274,"AH658365","23 April 2017"
"215 VICTORIA STREET, BEACONSFIELD NSW 2015","700000","30 April 2012","116.13","NON STRATA","No",2148275,"AH134197","23 April 2017"
"221 VICTORIA STREET, BEACONSFIELD NSW 2015","800000","16 November 2013","116.9","NON STRATA","No",2148278,"AI456973","23 April 2017"
"216 VICTORIA STREET, BEACONSFIELD NSW 2015","1356000","12 October 2013","325.22","NON STRATA","No",2148283,"AI201181","23 April 2017"
"214 VICTORIA STREET, BEACONSFIELD NSW 2015","1305000","4 November 2016","183.4","NON STRATA","No",2148284,"AM27781","23 April 2017"
"212 VICTORIA STREET, BEACONSFIELD NSW 2015","1425000","19 September 2015","183.3","NON STRATA","No",2148285,"AJ913237","23 April 2017"
"210 VICTORIA STREET, BEACONSFIELD NSW 2015","740000","15 December 2012","183.4","NON STRATA","No",2148286,"AH543414","23 April 2017"
"198 VICTORIA STREET, BEACONSFIELD NSW 2015","884000","29 August 2012","139.5","NON STRATA","No",2148290,"AH388730","23 April 2017"
"160 VICTORIA STREET, BEACONSFIELD NSW 2015","750000","25 October 2013","132.8","NON STRATA","No",2148301,"AI241575","23 April 2017"
"152 VICTORIA STREET, BEACONSFIELD NSW 2015","660000","13 May 2013","132.8","NON STRATA","No",2148305,"AH850049","23 April 2017"
"142 VICTORIA STREET, BEACONSFIELD NSW 2015","735000","4 September 2013","126.5","NON STRATA","No",2148310,"AI122181","23 April 2017"
"132 VICTORIA STREET, BEACONSFIELD NSW 2015","803000","22 May 2013","132.8","NON STRATA","No",2148316,"AH829356","23 April 2017"
"118 VICTORIA STREET, BEACONSFIELD NSW 2015","1570000","3 December 2016","139.1","NON STRATA","No",2148322,"AM114807","23 April 2017"
"118 VICTORIA STREET, BEACONSFIELD NSW 2015","1065000","7 February 2014","139.1","NON STRATA","No",2148322,"AI493831","23 April 2017"
"106 VICTORIA STREET, BEACONSFIELD NSW 2015","735000","25 November 2013","120.2","NON STRATA","No",2148327,"AI218632","23 April 2017"
"96 VICTORIA STREET, BEACONSFIELD NSW 2015","890000","17 December 2015","126.5","NON STRATA","No",2148332,"AK160184","23 April 2017"
"86 VICTORIA STREET, BEACONSFIELD NSW 2015","880000","28 October 2014","127","NON STRATA","No",2148337,"AJ111530","23 April 2017"
"56 VICTORIA STREET, BEACONSFIELD NSW 2015","591677","9 November 2016","462.1","NON STRATA","No",2148342,"AK923214","23 April 2017"
"6 VICTORIA STREET, BEACONSFIELD NSW 2015","2000000","11 November 2014","274","NON STRATA","No",2148353,"AJ163798","23 April 2017"
"224 VICTORIA STREET, BEACONSFIELD NSW 2015","1525000","12 February 2016","123.7","NON STRATA","No",2783642,"AK329548","23 April 2017"
"238 VICTORIA STREET, BEACONSFIELD NSW 2015","920000","6 May 2016","0","STRATA","No","2860850","AK536936","23 April 2017"
"228 VICTORIA STREET, BEACONSFIELD NSW 2015","933000","2 May 2015","0","STRATA","No","2860855","AJ594294","23 April 2017"
"236 VICTORIA STREET, BEACONSFIELD NSW 2015","660000","2 November 2012","0","STRATA","No","2860851","AH437078","23 April 2017"
"228 VICTORIA STREET, BEACONSFIELD NSW 2015","675000","13 October 2012","0","STRATA","No","2860855","AH406547","23 April 2017"
"2/58 VICTORIA STREET, BEACONSFIELD NSW 2015","1210000","1 August 2015","0","STRATA","No","3042489","AJ783454","23 April 2017"
"7/58 VICTORIA STREET, BEACONSFIELD NSW 2015","650000","11 December 2014","0","STRATA","No","3042494","AJ192144","23 April 2017"
"1/58 VICTORIA STREET, BEACONSFIELD NSW 2015","840000","22 November 2013","0","STRATA","No","3042488","AI265782","23 April 2017"
"4/58 VICTORIA STREET, BEACONSFIELD NSW 2015","850000","14 October 2013","0","STRATA","No","3042491","AI294260","23 April 2017"
"1/174 VICTORIA STREET, BEACONSFIELD NSW 2015","735000","5 November 2015","0","STRATA","No","3053256","AK51990","23 April 2017"
"5/174 VICTORIA STREET, BEACONSFIELD NSW 2015","840000","31 July 2015","0","STRATA","No","3053260","AJ826793","23 April 2017"
"2/174 VICTORIA STREET, BEACONSFIELD NSW 2015","400000","19 September 2014","0","STRATA","No","3053257","AI997998","23 April 2017"
"1/174 VICTORIA STREET, BEACONSFIELD NSW 2015","570000","13 August 2013","0","STRATA","No","3053256","AI56542","23 April 2017"
"26/161 QUEEN STREET, BEACONSFIELD NSW 2015","725000","23 May 2016","0","STRATA","No","3060138","AK589498","23 April 2017"
"10/161 QUEEN STREET, BEACONSFIELD NSW 2015","912000","25 January 2016","0","STRATA","No","3060122","AK287420","23 April 2017"
"13/161 QUEEN STREET, BEACONSFIELD NSW 2015","650000","28 March 2015","0","STRATA","No","3060125","AJ492396","23 April 2017"
"17/161 QUEEN STREET, BEACONSFIELD NSW 2015","725000","10 December 2014","0","STRATA","No","3060129","AJ232903","23 April 2017"
"1/161 QUEEN STREET, BEACONSFIELD NSW 2015","815000","2 July 2014","0","STRATA","No","3060113","AI852814","23 April 2017"
"25/161 QUEEN STREET, BEACONSFIELD NSW 2015","680000","27 June 2014","0","STRATA","No","3060137","AI807306","23 April 2017"
"10/161 QUEEN STREET, BEACONSFIELD NSW 2015","700000","27 September 2013","0","STRATA","No","3060122","AI311220","23 April 2017"
"12/161 QUEEN STREET, BEACONSFIELD NSW 2015","630000","19 June 2013","0","STRATA","No","3060124","AH867373","23 April 2017"
"16/161 QUEEN STREET, BEACONSFIELD NSW 2015","630000","27 April 2013","0","STRATA","No","3060128","AH836580","23 April 2017"
"2/62 VICTORIA STREET, BEACONSFIELD NSW 2015","1080000","23 June 2016","0","STRATA","No","3063824","AK669672","23 April 2017"
"1/62 VICTORIA STREET, BEACONSFIELD NSW 2015","850000","29 March 2014","0","STRATA","No","3063823","AI589548","23 April 2017"
"6/62 VICTORIA STREET, BEACONSFIELD NSW 2015","655000","21 December 2013","0","STRATA","No","3063828","AI367488","23 April 2017"
"4/62 VICTORIA STREET, BEACONSFIELD NSW 2015","700000","9 September 2013","0","STRATA","No","3063826","AI120229","23 April 2017"
"7/62 VICTORIA STREET, BEACONSFIELD NSW 2015","456000","23 March 2013","0","STRATA","No","3063829","AH687045","23 April 2017"
"3/62 VICTORIA STREET, BEACONSFIELD NSW 2015","681000","27 July 2012","0","STRATA","No","3063825","AH240155","23 April 2017"
"10/22 VICTORIA STREET, BEACONSFIELD NSW 2015","850000","27 August 2016","0","STRATA","No","3098522","AK842211","23 April 2017"
"3/22 VICTORIA STREET, BEACONSFIELD NSW 2015","385000","21 March 2013","0","STRATA","No","3098515","AH732704","23 April 2017"
"14/22 VICTORIA STREET, BEACONSFIELD NSW 2015","580000","6 December 2012","0","STRATA","No","3098526","AH508318","23 April 2017"
"2/22 VICTORIA STREET, BEACONSFIELD NSW 2015","384000","12 September 2012","0","STRATA","No","3098514","AH344129","23 April 2017"
"5/22 VICTORIA STREET, BEACONSFIELD NSW 2015","370000","23 August 2012","0","STRATA","No","3098517","AH290763","23 April 2017"
"8/22 VICTORIA STREET, BEACONSFIELD NSW 2015","590000","23 July 2012","0","STRATA","No","3098520","AH225767","23 April 2017"
"116 VICTORIA STREET, BEACONSFIELD NSW 2015","821000","26 September 2013","139.9","NON STRATA","No",3375946,"AI196240","23 April 2017"
"1/197 VICTORIA STREET, BEACONSFIELD NSW 2015","881000","19 October 2015","0","STRATA","No","3440653","AK33362","23 April 2017"
"8/197 VICTORIA STREET, BEACONSFIELD NSW 2015","730000","16 June 2015","0","STRATA","No","3440660","AJ823410","23 April 2017"
"7/197 VICTORIA STREET, BEACONSFIELD NSW 2015","750000","8 May 2015","0","STRATA","No","3440659","AJ576916","23 April 2017"
"5/197 VICTORIA STREET, BEACONSFIELD NSW 2015","550000","28 November 2013","0","STRATA","No","3440657","AI338301","23 April 2017"
"11/197 VICTORIA STREET, BEACONSFIELD NSW 2015","610000","1 October 2012","0","STRATA","No","3440663","AH329249","23 April 2017"
"200 VICTORIA STREET, BEACONSFIELD NSW 2015","1075000","2 December 2015","179.1","NON STRATA","No",3591064,"AK267359","23 April 2017"
"200 VICTORIA STREET, BEACONSFIELD NSW 2015","690000","1 June 2012","179.1","NON STRATA","No",3591064,"AH122949","23 April 2017"
"202 VICTORIA STREET, BEACONSFIELD NSW 2015","1040000","20 October 2015","183.7","NON STRATA","No",3591065,"AK148220","23 April 2017"
"204 VICTORIA STREET, BEACONSFIELD NSW 2015","1050000","16 September 2015","190.6","NON STRATA","No",3591066,"AJ954216","23 April 2017"
"206 VICTORIA STREET, BEACONSFIELD NSW 2015","1051280","9 September 2015","193","NON STRATA","No",3591067,"AJ930029","23 April 2017"
"218A VICTORIA STREET, BEACONSFIELD NSW 2015","1241000","14 May 2012","163.5","NON STRATA","No",3629683,"AH31223","23 April 2017"
"218 VICTORIA STREET, BEACONSFIELD NSW 2015","1180000","5 June 2013","163.3","NON STRATA","No",3629684,"AH898877","23 April 2017"
"9E COLLINS STREET, BEACONSFIELD NSW 2015","475000","10 August 2012","0","STRATA","No","3663051","AH342317","23 April 2017"
"91 VICTORIA STREET, BEACONSFIELD NSW 2015","400000","20 February 2014","180.9","NON STRATA","No",3713069,"AI402664","23 April 2017"
"139 QUEEN STREET, BEACONSFIELD NSW 2015","1825000","3 September 2016","139.8","NON STRATA","No",3741727,"AK929490","23 April 2017"
"139 QUEEN STREET, BEACONSFIELD NSW 2015","1265000","29 August 2013","139.8","NON STRATA","No",3741727,"AI549502","23 April 2017"
"141 QUEEN STREET, BEACONSFIELD NSW 2015","1250000","1 August 2013","135.3","NON STRATA","No",3741728,"AI568657","23 April 2017"
"143 QUEEN STREET, BEACONSFIELD NSW 2015","1325000","9 September 2013","134.9","NON STRATA","No",3741729,"AI580327","23 April 2017"
"145 QUEEN STREET, BEACONSFIELD NSW 2015","1745000","12 October 2015","140.5","NON STRATA","No",3741730,"AK21343","23 April 2017"
"145 QUEEN STREET, BEACONSFIELD NSW 2015","1250000","30 May 2013","140.5","NON STRATA","No",3741730,"AI551875","23 April 2017"
"7C VICTORIA STREET, BEACONSFIELD NSW 2015","1240000","20 December 2013","139","NON STRATA","No",3881735,"AJ975544","23 April 2017"
"7B VICTORIA STREET, BEACONSFIELD NSW 2015","1300000","18 December 2014","139","NON STRATA","No",3881736,"AK6888","23 April 2017"
"7A VICTORIA STREET, BEACONSFIELD NSW 2015","1300000","18 December 2014","139","NON STRATA","No",3881737,"AK133","23 April 2017"
