ADDRESS,SALE PRICE,SALE DATE,AREA,STRATA/NON STRATA,MULTI-PROPERTY SALE (Y/N),PROPERTY NUMBER,DEALING NUMBER,EXTRACTION DATE
"25 ALBION STREET, ANNANDALE NSW 2038","952000","6 April 2013","183.4","NON STRATA","No",1912982,"AH868673","30 April 2017"
"3 ALFRED STREET, ANNANDALE NSW 2038","915000","23 June 2012","142.3","NON STRATA","No",1913059,"AH208461","30 April 2017"
"12/76A ALFRED STREET, ANNANDALE NSW 2038","250000","23 February 2015","0","STRATA","No","1913075","AJ300793","30 April 2017"
"6/76A ALFRED STREET, ANNANDALE NSW 2038","430000","6 January 2014","0","STRATA","No","1913069","AI557011","30 April 2017"
"11/76A ALFRED STREET, ANNANDALE NSW 2038","380000","4 December 2012","0","STRATA","No","1913074","AH535518","30 April 2017"
"8/76A ALFRED STREET, ANNANDALE NSW 2038","353800","15 June 2012","0","STRATA","No","1913071","AH135555","30 April 2017"
"72 ALFRED STREET, ANNANDALE NSW 2038","833000","8 November 2014","145.4","NON STRATA","No",1913080,"AJ230466","30 April 2017"
"68 ALFRED STREET, ANNANDALE NSW 2038","1195000","31 May 2014","139.1","NON STRATA","No",1913082,"AI712631","30 April 2017"
"52 ALFRED STREET, ANNANDALE NSW 2038","1150000","20 June 2014","202.3","NON STRATA","No",1913086,"AI765626","30 April 2017"
"40 ALFRED STREET, ANNANDALE NSW 2038","1200000","27 September 2012","240.3","NON STRATA","No",1913092,"AH392597","30 April 2017"
"34 ALFRED STREET, ANNANDALE NSW 2038","810000","5 September 2012","151.8","NON STRATA","No",1913095,"AH301808","30 April 2017"
"24 ALFRED STREET, ANNANDALE NSW 2038","1420000","29 September 2013","341.4","NON STRATA","No",1913100,"AI267187","30 April 2017"
"20 ALFRED STREET, ANNANDALE NSW 2038","900000","3 July 2014","107.5","NON STRATA","No",1913102,"AI833146","30 April 2017"
"6 ALFRED STREET, ANNANDALE NSW 2038","731000","25 May 2013","129","NON STRATA","No",1913109,"AH890431","30 April 2017"
"2 ALFRED STREET, ANNANDALE NSW 2038","955000","14 November 2015","227.6","NON STRATA","No",1913111,"AK162306","30 April 2017"
"41 ANNANDALE STREET, ANNANDALE NSW 2038","1760000","8 October 2015","170.7","NON STRATA","No",1913634,"AK58612","30 April 2017"
"45 ANNANDALE STREET, ANNANDALE NSW 2038","1374000","14 October 2014","284.5","NON STRATA","No",1913636,"AJ22299","30 April 2017"
"47 ANNANDALE STREET, ANNANDALE NSW 2038","997000","8 April 2014","269.31","NON STRATA","No",1913637,"AI609455","30 April 2017"
"55 ANNANDALE STREET, ANNANDALE NSW 2038","725000","9 January 2013","246.8","NON STRATA","No",1913641,"AH549193","30 April 2017"
"69 ANNANDALE STREET, ANNANDALE NSW 2038","2030000","29 March 2014","531.1","NON STRATA","No",1913648,"AI749378","30 April 2017"
"87 ANNANDALE STREET, ANNANDALE NSW 2038","1320000","27 October 2016","120.2","NON STRATA","No",1913655,"AK990664","30 April 2017"
"87 ANNANDALE STREET, ANNANDALE NSW 2038","910000","7 March 2015","120.2","NON STRATA","No",1913655,"AJ456631","30 April 2017"
"89 ANNANDALE STREET, ANNANDALE NSW 2038","1178000","30 April 2016","120.2","NON STRATA","No",1913656,"AK539155","30 April 2017"
"101 ANNANDALE STREET, ANNANDALE NSW 2038","1400000","19 June 2015","246.6","NON STRATA","No",1913661,"AJ705813","30 April 2017"
"103 ANNANDALE STREET, ANNANDALE NSW 2038","795000","23 August 2012","311.7","NON STRATA","No",1913662,"AH299364","30 April 2017"
"127 ANNANDALE STREET, ANNANDALE NSW 2038","2302000","10 November 2016","303.5","NON STRATA","No",1913674,"AK942894","30 April 2017"
"133 ANNANDALE STREET, ANNANDALE NSW 2038","2670000","18 July 2015","474.3","NON STRATA","No",1913677,"AJ783016","30 April 2017"
"139 ANNANDALE STREET, ANNANDALE NSW 2038","1575000","17 August 2012","406.45","NON STRATA","No",1913680,"AH398523","30 April 2017"
"145 ANNANDALE STREET, ANNANDALE NSW 2038","1040000","29 April 2013","221.3","NON STRATA","No",1913683,"AH841296","30 April 2017"
"147 ANNANDALE STREET, ANNANDALE NSW 2038","2000000","25 September 2014","486.9","NON STRATA","No",1913685,"AJ32664","30 April 2017"
"147A ANNANDALE STREET, ANNANDALE NSW 2038","940000","31 August 2013","269.94","NON STRATA","No",1913686,"AI111723","30 April 2017"
"163 ANNANDALE STREET, ANNANDALE NSW 2038","1035000","2 May 2013","272.8","NON STRATA","No",1913695,"AH816194","30 April 2017"
"167 ANNANDALE STREET, ANNANDALE NSW 2038","1853000","1 August 2015","254.5","NON STRATA","No",1913697,"AJ856663","30 April 2017"
"171 ANNANDALE STREET, ANNANDALE NSW 2038","1390000","22 July 2016","158.1","NON STRATA","No",1913699,"AK769790","30 April 2017"
"181 ANNANDALE STREET, ANNANDALE NSW 2038","3000000","12 July 2014","1151","NON STRATA","No",1913704,"AI970934","30 April 2017"
"187 ANNANDALE STREET, ANNANDALE NSW 2038","1800000","19 October 2015","284.5","NON STRATA","No",1913708,"AK57953","30 April 2017"
"193 ANNANDALE STREET, ANNANDALE NSW 2038","1815000","20 August 2015","284.5","NON STRATA","No",1913711,"AJ813300","30 April 2017"
"217 ANNANDALE STREET, ANNANDALE NSW 2038","2070000","17 June 2016","322.5","NON STRATA","No",1913723,"AK886289","30 April 2017"
"217A ANNANDALE STREET, ANNANDALE NSW 2038","1100000","19 October 2015","322.5","NON STRATA","No",1913724,"AK12118","30 April 2017"
"229 ANNANDALE STREET, ANNANDALE NSW 2038","1045000","12 May 2012","259.3","NON STRATA","No",1913728,"AH72449","30 April 2017"
"239 ANNANDALE STREET, ANNANDALE NSW 2038","1500000","13 March 2013","341.5","NON STRATA","No",1913733,"AH699973","30 April 2017"
"243 ANNANDALE STREET, ANNANDALE NSW 2038","1401000","27 April 2013","341.38","NON STRATA","No",1913735,"AH804282","30 April 2017"
